bemis_murcko_scaffold_smiles,n_families
O=C1c2ccccc2OC(c2ccccc2)C1C1C(=O)c2ccccc2OC1c1ccccc1,4
O=C1c2ccccc2OC(c2ccccc2)C1C1Cc2ccccc2OC1c1ccccc1,1
O=C1c2ccccc2OC(c2ccccc2)C1OC1CCCC(COC2CC(OC3CCCCO3)CCO2)O1,1
O=C1c2ccccc2OC(c2ccccc2)C1OC1CCCC(COC2CCCCO2)O1,2
O=C1c2ccccc2OC(c2ccccc2)C1OC1CCCCO1,51
O=C1c2ccccc2OC(c2ccccc2)C1OC1CCCO1,4
O=C1c2ccccc2OC(c2ccccc2)C1OC1OCCCC1OC1CCCCO1,1
O=C1c2ccccc2OC(c2ccccc2)C1c1c(-c2ccccc2)oc2ccccc2c1=O,1
O=C1c2ccccc2OC(c2ccccc2)C1c1c(OC2CCCCO2)ccc2c(=O)cc(-c3ccccc3)oc12,1
O=C1c2ccccc2OC(c2ccccc2)C1c1cccc2c(=O)cc(-c3ccccc3)oc12,2
O=C1c2ccccc2OC12Cc1ccccc1CO2,1
O=C1c2ccccc2OC1Cc1ccccc1,5
O=C1c2ccccc2OC1c1ccccc1,1
O=C1c2ccccc2OC2(c3ccccc3)OC12c1ccccc1,1
O=C1c2ccccc2OC2(c3ccccc3)OC34c5ccccc5OC3Oc3ccccc3C4C12,1
O=C1c2ccccc2OC2C(OC3CCCCO3)Oc3ccccc3C12,1
O=C1c2ccccc2OC2C=CC=CC12,2
O=C1c2ccccc2OC2COc3cc4c(cc3C12)OCO4,1
O=C1c2ccccc2OC2COc3ccccc3C12,2
O=C1c2ccccc2OC2c3ccccc3COC12,1
O=C1c2ccccc2OC2c3ccccc3OC12,1
O=C1c2ccccc2OCC12Cc1ccccc12,1
O=C1c2ccccc2OCC12Oc1c(ccc3c1C=CCO3)C2=O,1
O=C1c2ccccc2OCC12Oc1c(ccc3c1CCO3)C2=O,1
O=C1c2ccccc2OCC1C(C(=O)c1cccc(C(c2ccccc2)c2ccccc2)c1)C(c1ccccc1)c1ccccc1,1
O=C1c2ccccc2OCC1C1C=CC=CC1,1
O=C1c2ccccc2OCC1Cc1ccc2c(c1)OCO2,1
O=C1c2ccccc2OCC1Cc1ccccc1,3
O=C1c2ccccc2OCC1c1ccc(OC2CCCCO2)cc1,2
O=C1c2ccccc2OCC1c1ccc(OCC2CCCCC2)cc1,1
O=C1c2ccccc2OCC1c1ccc2c(c1)-c1ccccc1CO2,1
O=C1c2ccccc2OCC1c1ccc2c(c1)C1C=CCCC1CO2,1
O=C1c2ccccc2OCC1c1ccc2c(c1)C1CC3CCC(O2)C31,1
O=C1c2ccccc2OCC1c1ccc2c(c1)C=CCO2,1
O=C1c2ccccc2OCC1c1ccc2c(c1)CCCO2,1
O=C1c2ccccc2OCC1c1ccc2c(c1)OCO2,1
O=C1c2ccccc2OCC1c1cccc(CC2CO2)c1,1
O=C1c2ccccc2OCC1c1cccc2c1OCC=C2,1
O=C1c2ccccc2OCC1c1ccccc1,9
O=c1c(-c2ccc(Cc3ccccc3)cc2)coc2ccccc12,1
O=c1c(-c2ccc(OC3CC(COC4CCCCO4)CO3)cc2)coc2cc(OC3CC(COC4CCCCO4)CO3)ccc12,1
O=c1c(-c2ccc(OC3CCCC(COC4CCCCO4)O3)cc2)coc2cc(OC3CCCCO3)ccc12,1
O=c1c(-c2ccc(OC3CCCC(COC4CCCCO4)O3)cc2)coc2cc3c(cc12)OCO3,1
O=c1c(-c2ccc(OC3CCCC(COC4CCCCO4)O3)cc2)coc2ccccc12,1
O=c1c(-c2ccc(OC3CCCC(COC4CCCO4)O3)cc2)coc2ccccc12,3
O=c1c(-c2ccc(OC3CCCCO3)cc2)coc2c(C3CCCCO3)cccc12,1
O=c1c(-c2ccc(OC3CCCCO3)cc2)coc2cc(OC3CCCCO3)ccc12,5
O=c1c(-c2ccc(OC3CCCCO3)cc2)coc2cc3c(cc12)C=CCO3,1
O=c1c(-c2ccc(OC3CCCCO3)cc2)coc2cc3c(cc12)OCO3,2
O=c1c(-c2ccc(OC3CCCCO3)cc2)coc2ccccc12,4
O=c1c(-c2ccc(OC3CCCO3)cc2)coc2cc(OC3CCCCO3)ccc12,1
O=c1c(-c2ccc(OC3OC(COC4CCCCO4)CCC3OC3CCCCO3)cc2)coc2cc3c(cc12)OCO3,1
O=c1c(-c2ccc(OC3OCCCC3OC3CCCCO3)cc2)coc2cc(OC3CCCCO3)ccc12,1
O=c1c(-c2ccc(OC3OCCCC3OC3CCCCO3)cc2)coc2ccccc12,1
O=c1c(-c2ccc(OC3OCCCC3Oc3ccccc3)c(OC3CCCCO3)c2)coc2cc3c(cc12)OCO3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2c3c(ccc12)OCC3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2c3c(ccc12)OCC=C3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2cc3c(cc12)C=CCO3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2cc3c(cc12)CCCO3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2cc3c(cc12)CCO3,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2cc3occc3cc12,1
O=c1c(-c2ccc3c(c2)C=CCO3)coc2ccccc12,3
O=c1c(-c2ccc3c(c2)CCCO3)coc2ccc3c(c12)OCCC3,1
O=c1c(-c2ccc3c(c2)CCCO3)coc2ccccc12,2
O=c1c(-c2ccc3c(c2)CCO3)coc2cc3c(cc12)C=CCO3,1
O=c1c(-c2ccc3c(c2)CCO3)coc2cc3c(cc12)CCO3,2
O=c1c(-c2ccc3c(c2)CCO3)coc2ccccc12,1
O=c1c(-c2ccc3c(c2)OCC=C3)coc2ccccc12,1
O=c1c(-c2ccc3c(c2)OCCO3)coc2cc(OC3CCCCO3)ccc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2c3c(ccc12)C=CCO3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2c3c(ccc12)OCC3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2c3c(ccc12)OCC=C3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2c3c(ccc12)OCO3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3CCCC(COC4CCCO4)O3)ccc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(OC3CCCCO3)ccc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc3c(cc12)C=CCO3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc3c(cc12)OCO3,1
O=c1c(-c2ccc3c(c2)OCO3)coc2cc3occc3cc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2ccc(OC3CCCC(COC4CCCCO4)O3)cc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2ccc(OC3CCCCO3)cc12,1
O=c1c(-c2ccc3c(c2)OCO3)coc2ccccc12,2
O=c1c(-c2ccc3ncoc3c2)coc2ccccc12,1
O=c1c(-c2cccc(C=CC3CCC=CC3c3cccc(-c4coc5ccccc5c4=O)c3)c2)coc2ccccc12,1
O=c1c(-c2cccc(C=CC3CCc4cc(-c5coc6ccccc6c5=O)ccc4O3)c2)coc2ccccc12,1
O=c1c(-c2cccc(Cc3cccc4c(=O)c(-c5ccccc5)coc34)c2)coc2ccccc12,1
O=c1c(-c2cccc(OC3CCCC(COCC4CCCO4)O3)c2)coc2ccccc12,1
O=c1c(-c2cccc(OC3CCCCO3)c2)coc2ccccc12,2
O=c1c(-c2cccc3c2C=CCO3)coc2ccccc12,1
O=c1c(-c2cccc3c2CCCO3)coc2ccccc12,1
O=c1c(-c2cccc3c2CCO3)coc2ccccc12,1
O=c1c(-c2cccc3c2OC(c2ccccc2)CC3)c(-c2ccccc2)oc2ccccc12,1
O=c1c(-c2cccc3c2OCC3)coc2ccccc12,1
O=c1c(-c2cccc3c2OCC=C3)coc2ccccc12,1
O=c1c(-c2cccc3c2OCCC3)coc2ccccc12,1
O=c1c(-c2cccc3ccoc23)coc2ccccc12,1
O=c1c(-c2ccccc2)coc2c(C3C=CCCC3)cccc12,1
O=c1c(-c2ccccc2)coc2c(C3CCCC(COC4CCCO4)O3)cccc12,1
O=c1c(-c2ccccc2)coc2c(C3CCCCO3)c(OC3CCCCO3)ccc12,1
O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cc(C3CCCCO3)cc12,2
O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,7
O=c1c(-c2ccccc2)coc2c(C3OCCCC3OC3CCCCO3)cccc12,1
O=c1c(-c2ccccc2)coc2c(CC3CO3)c3c(cc12)C=CCO3,1
O=c1c(-c2ccccc2)coc2c(OC3CCCC(COC4CCCCO4)O3)cccc12,1
O=c1c(-c2ccccc2)coc2c(OC3CCCC(COC4CCCO4)O3)cccc12,1
O=c1c(-c2ccccc2)coc2c(OC3CCCCO3)c(OC3CCCCO3)ccc12,1
O=c1c(-c2ccccc2)coc2c(OC3CCCCO3)cccc12,3
O=c1c(-c2ccccc2)coc2c1ccc1ccoc12,1
O=c1c(-c2ccccc2)coc2c3c(c4c(c12)OCCC4)OCCC3,1
O=c1c(-c2ccccc2)coc2c3c(ccc12)OC(c1ccccc1)CO3,1
O=c1c(-c2ccccc2)coc2c3c(ccc12)OC1CC31,1
O=c1c(-c2ccccc2)coc2c3c(ccc12)OC1CCCCC31,1
O=c1c(-c2ccccc2)coc2c3c(ccc12)OCC3,2
O=c1c(-c2ccccc2)coc2c3c(ccc12)OCC=C3,6
O=c1c(-c2ccccc2)coc2c3c(ccc12)OCCC3,1
O=c1c(-c2ccccc2)coc2c3c(ccc12)OCO3,1
O=c1c(-c2ccccc2)coc2cc(OC3CC(OC4CCCC(COC5CCCCO5)O4)CC(COC4CCCCO4)O3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OC3CCCC(COC4CC(COC5CCCO5)CO4)O3)ccc12,2
O=c1c(-c2ccccc2)coc2cc(OC3CCCC(COC4CCCCO4)O3)ccc12,6
O=c1c(-c2ccccc2)coc2cc(OC3CCCC(COC4CCCO4)O3)ccc12,3
O=c1c(-c2ccccc2)coc2cc(OC3CCCCC3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)c(OC3CCCCO3)cc12,2
O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)cc(OC3CCCCO3)c12,1
O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,19
O=c1c(-c2ccccc2)coc2cc(OC3CCCO3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OC3CCCOC3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OC3OCCCC3OC3CCCCO3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OC3OCCCC3OC3CCCO3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(OCC3COC(OCC4CCCCO4)C3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(Oc3ccc4c(=O)c(-c5ccc6c(c5)OCO6)coc4c3)ccc12,1
O=c1c(-c2ccccc2)coc2cc(Oc3ccc4c(=O)c(-c5ccccc5)coc4c3)ccc12,1
O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,5
O=c1c(-c2ccccc2)coc2cc3c(cc12)CCCO3,1
O=c1c(-c2ccccc2)coc2cc3c(cc12)CCO3,2
O=c1c(-c2ccccc2)coc2cc3c(cc12)OCC=C3,1
O=c1c(-c2ccccc2)coc2cc3c(cc12)OCO3,6
O=c1c(-c2ccccc2)coc2cc3c(cc12)OCOc1cc2occ(-c4ccccc4)c(=O)c2cc1OCO3,1
O=c1c(-c2ccccc2)coc2cc3occc3cc12,2
O=c1c(-c2ccccc2)coc2ccc(C3CCCCO3)cc12,2
O=c1c(-c2ccccc2)coc2ccc(C3OCCCC3OC3CCCCO3)cc12,1
O=c1c(-c2ccccc2)coc2ccc(CC3CO3)cc12,1
O=c1c(-c2ccccc2)coc2ccc(OC3CCCCO3)cc12,2
O=c1c(-c2ccccc2)coc2ccc3c(c12)OCC3,1
O=c1c(-c2ccccc2)coc2ccc3c(c12)OCC=C3,1
O=c1c(-c2ccccc2)coc2ccc3c(c12)OCCC3,1
O=c1c(-c2ccccc2)coc2cccc(OC3CCC(OC4CCCCO4)CO3)c12,1
O=c1c(-c2ccccc2)coc2cccc(OC3CCCCO3)c12,2
O=c1c(-c2ccccc2)coc2ccccc12,45
O=c1c(-c2ccccc2OC2CCCCO2)coc2cc3c(cc12)OCO3,1
O=c1c(-c2ccccc2OC2CCCCO2)coc2ccccc12,1
O=c1c(C2=CCCCC2)coc2c3c(ccc12)OCC=C3,1
O=c1c2c(oc3c1ccc1occc13)COc1ccccc1-2,1
O=c1c2c(oc3c4c(ccc13)OCC4)COc1ccccc1-2,2
O=c1c2c(oc3c4c(ccc13)OCC4)COc1ccccc1O2,1
O=c1c2c(oc3c4c(ccc13)OCC=C4)COc1cc3c(cc1-2)OCO3,1
O=c1c2c(oc3c4c(ccc13)OCC=C4)COc1ccccc1-2,2
O=c1c2c(oc3c4c(ccc13)OCC=C4)COc1ccccc1O2,2
O=c1c2c(oc3c4c(ccc13)OCCC4)COc1ccccc1-2,1
O=c1c2c(oc3cc4c(cc13)C=CCO4)COc1ccccc1-2,1
O=c1c2c(oc3cc4c(cc13)OCO4)COc1ccccc1-2,1
O=c1c2c(oc3ccccc13)COc1ccccc1-2,2
O=c1c2cc3c(cc2oc2oc4ccccc4c12)OCC3,1
O=c1c2ccccc2oc2c3c(ccc12)OC(c1ccccc1)CO3,1
O=c1cc(-c2cc(=O)oc3ccccc23)c2ccccc2o1,2
O=c1cc(-c2ccc(OCCc3ccccc3)cc2)oc2ccccc12,1
O=c1cc(-c2ccc3c(c2)OC(c2ccccc2)CO3)oc2ccccc12,3
O=c1cc(-c2ccc3c(c2)OCO3)c2ccccc2o1,1
O=c1cc(-c2ccccc2)c2ccccc2o1,6
O=c1cc(-c2ccccc2)oc2c3c(ccc12)OC(c1ccccc1)CO3,1
O=c1cc(C2CCCCC2)oc2ccccc12,1
O=c1cc(C2CCc3ccccc3O2)cc2ccccc2c1,1
O=c1cc2oc(-c3ccccc3)c(OC3CCCCO3)cc-2c(OC2CCCCO2)c1,2
O=c1cc2oc(-c3ccccc3)ccc-2c(OC2CCCCO2)c1,1
O=c1ccc(C2CCc3ccccc3O2)cc2c(C3CCc4ccccc4O3)cccc12,3
O=c1ccc2c(c1)oc1cc3c(c4occc2c14)CCC(c1ccccc1)O3,1
O=c1ccc2c3c(ccc2o1)CCC(c1ccccc1)O3,3
O=c1ccc2cc(OC3CCCC(COC4CCCCC4)O3)c(-c3ccccc3)oc-2c1,1
O=c1ccc2cc(OC3CCCCO3)c(-c3ccccc3)oc-2c1,16
O=c1ccc2ccc(-c3ccccc3)cc2o1,1
O=c1ccc2ccc3oc4c5ccc(OC6CCCCO6)cc5oc(=O)c4c3c2o1,1
O=c1cccc2n1CC1CC2CN(Cc2ccc3c(c2)C2Oc4cc5c(cc4C2CO3)OCO5)C1,1
O=c1cccc2n1CC1CC2CN(Cc2cccc3c2OCC2c4cc5c(cc4OC32)OCO5)C1,1
O=c1cccc2oc(-c3ccccc3)c(OC3CCCCO3)cc1-2,7
O=c1ccoc2cc3c(cc12)OCC(c1ccccc1)O3,1
O=c1ccoc2ccc3c(c12)OC(c1ccccc1)CC3,1
O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC=C3,1
O=c1oc2cc(OC3CCCCO3)ccc2c2oc3ccccc3c12,1
O=c1oc2cc3c(cc2c2oc4cc5c(cc4c12)OCO5)CCO3,1
O=c1oc2cc3c(cc2c2oc4cc5c(cc4c12)OCO5)OCC=C3,1
O=c1oc2cc3c(cc2c2oc4cc5c(cc4c12)OCO5)OCCC3,1
O=c1oc2cc3c(cc2c2oc4ccccc4c12)C=CCO3,1
O=c1oc2cc3c(cc2c2oc4ccccc4c12)CCCO3,1
O=c1oc2ccc(C3CCc4ccccc4O3)cc2c2ccccc12,1
O=c1oc2ccc(CC3CO3)cc2c2oc3ccccc3c12,1
O=c1oc2ccc3c(c2c2oc4ccccc4c12)OCCC3,1
O=c1oc2cccc(OC3CCCCO3)c2c2oc3ccccc3c12,1
O=c1oc2ccccc2c2c(=O)c3ccc4c(c3oc12)CCO4,1
O=c1oc2ccccc2c2c(=O)c3ccccc3oc12,1
O=c1oc2ccccc2c2oc3c4c(ccc3c12)OCCC4,1
O=c1oc2ccccc2c2oc3cc4c(cc3c12)C=CCO4,1
O=c1oc2ccccc2c2oc3cc4c(cc3c12)CCCO4,1
O=c1oc2ccccc2c2oc3cc4c(cc3c12)CCO4,1
O=c1oc2ccccc2c2oc3cc4c(cc3c12)OCO4,1
O=c1oc2ccccc2c2oc3ccccc3c12,9
O=c1oc2ccccc2cc1-c1ccccc1,2
[CH]1C=CC=C2OC(c3ccccc3)=C(OC3CCCCO3)C=C12,1
c1c2c(cc3c1OC1c4c(ccc5c4CCCO5)OCC31)OCO2,1
c1c2c(cc3c1OC1c4cc5c(cc4OCC31)OCC5)OCO2,1
c1c2c(cc3c1OC1c4cc5c(cc4OCC31)OCCC5)OCO2,1
c1c2c(cc3c1OC1c4ccc5c(c4OCC31)CCCO5)OCO2,1
c1c2c(cc3c1OC1c4ccc5c(c4OCC31)OCO5)OCO2,1
c1cc(C2COc3ccccc3C2)cc(C2c3ccccc3OC3COc4ccccc4C32)c1,1
c1cc(OC2CCCCO2)cc(-c2cc3cc(CC4CO4)ccc3o2)c1,1
c1cc(OC2CCCCO2)cc(-c2cc3cc4c(cc3o2)OCCC4)c1,1
c1cc(OC2CCCCO2)cc(-c2cc3ccc(OC4CCCCO4)cc3o2)c1,1
c1cc(OC2CCCCO2)cc(-c2cc3ccccc3o2)c1,2
c1cc(OC2CCCCO2)cc(C2CCc3ccccc3O2)c1,3
c1cc2c(c(-c3cc4ccccc4o3)c1)C1CC3CCC(O2)C31,1
c1cc2c(c(-c3cc4ccccc4o3)c1)CCCO2,1
c1cc2c(c(-c3cc4ccccc4o3)c1)CCO2,1
c1cc2c(c3c1CC1c4cc5c(cc4OCC1O3)OCO5)OCO2,1
c1cc2c(c3c1CCCO3)C1Oc3cc4c(cc3C1CO2)OCO4,1
c1cc2c(cc1OC1CCCCO1)OC(c1ccc3c(c1)OCO3)CC2,1
c1cc2c(cc1OC1CCCCO1)OCC1c3cc4c(cc3OC21)OCO4,1
c1cc2c(cc1OC1CCCCO1)OCC1c3ccc4c(c3OC21)OCO4,1
c1cc2c3c(ccc2o1)CCC(c1ccc2c(c1)OCO2)O3,1
c1cc2cc3c(cc2o1)OC(c1ccc2c(c1)OCO2)CC3,1
c1cc2cc3c(cc2o1)OCC1c2cc4c(cc2OC31)OCO4,1
c1ccc(-c2c(Cc3ccc4c(c3)C3COc5ccccc5C3O4)oc3ccccc23)cc1,1
c1ccc(-c2c(Cc3ccc4c(c3)C3Oc5ccccc5C3CO4)oc3ccccc23)cc1,1
c1ccc(-c2c(Cc3cccc4c3OCC3c5ccccc5OC43)oc3ccccc23)cc1,1
c1ccc(-c2cc3cc4c(cc3o2)OCC4)cc1,1
c1ccc(-c2cc3cc4c(cc3o2)OCCC4)cc1,2
c1ccc(-c2cc3cc4c(cc3o2)OCO4)cc1,3
c1ccc(-c2cc3cc4ccoc4cc3o2)cc1,1
c1ccc(-c2cc3ccc(OC4CCCCO4)cc3o2)cc1,1
c1ccc(-c2cc3ccccc3o2)cc1,12
c1ccc(-c2ccc3cccc4c3c2CCC4)cc1,1
c1ccc(-c2coc3ccccc23)cc1,1
c1ccc(-c2oc3ccccc3c2Cc2ccc3c(c2)-c2oc4ccccc4c2CO3)cc1,1
c1ccc(-c2oc3ccccc3c2Cc2ccc3c(c2)C2COc4ccccc4C2O3)cc1,1
c1ccc(-c2oc3ccccc3c2Cc2ccc3oc4c(c3c2)COc2ccccc2-4)cc1,1
c1ccc(-c2occ3c4c(ccc23)OCO4)cc1,1
c1ccc(-c2occ3ccccc23)cc1,1
c1ccc(C23OCC(c4ccccc4O2)C3OC2CCCCO2)cc1,1
c1ccc(C23Oc4ccccc4-c4cccc(c42)-c2ccc(-c4cc5ccccc5o4)cc2O3)cc1,1
c1ccc(C2=C(OC3CCCCO3)Cc3ccccc3O2)cc1,3
c1ccc(C2=C(c3cccc(C4COc5ccccc5C4)c3)Cc3ccccc3O2)cc1,1
c1ccc(C2=NCC(c3ccccc3)O2)cc1,1
c1ccc(C2CC(OC3CC(c4ccccc4)Oc4c3ccc3c4CCO3)c3ccc4c(c3O2)CCO4)cc1,1
c1ccc(C2CC(OC3CC(c4ccccc4)Oc4ccccc43)c3ccccc3O2)cc1,2
c1ccc(C2CC(OC3CCCC(COC4CCCCO4)O3)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3c(OC4CCCCO4)ccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cc4c(c(C5CC(c6ccccc6)Oc6ccccc65)c3)OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cc4c(c5c3OC(c3ccccc3)CC5)OC(c3ccccc3)CC4c3ccccc3)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cc4c(c5c3OC3(c6ccccc6)CC5c5ccccc5O3)OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,3
c1ccc(C2CC(c3ccc4c(c3)C(c3cc(C5CC(c6ccccc6)Oc6ccccc65)cc5c3OC(c3ccccc3)CC5)CC(c3ccccc3)O4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3ccc4c(c3)C(c3cccc5c3OC(c3ccccc3)CC5)CC(c3ccccc3)O4)c3ccccc3O2)cc1,5
c1ccc(C2CC(c3ccc4c(c3)C(c3cccc5c3OC(c3ccccc3)CC5c3cccc5c3OC(c3ccccc3)CC5)CC(c3ccccc3)O4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3ccc4c(c3)C3CC(c5ccccc5)(O4)Oc4ccc5c(c43)OC(c3ccccc3)CC5)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3ccc4c(c3)C3CC(c5ccccc5)(O4)Oc4ccc5c(c43)OC(c3ccccc3)CC5c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,3
c1ccc(C2CC(c3cccc4c3CCC(c3ccccc3)O4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)C(OC3CCCCO3)C4)c3ccccc3O2)cc1,3
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4)c3cc4c(cc3O2)OC2(c3ccccc3)CC4c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,75
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cc4c(c5c3OC3(c6ccccc6)CC5c5ccccc5O3)OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,38
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4c3cc4c(c5c3OC3(c6ccccc6)CC5c5ccccc5O3)OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,9
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,3
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC3(c5ccccc5)CC4c4c(ccc5c4OC(c4ccccc4)CC5c4cccc5c4OC(c4ccccc4)CC5)O3)c3ccccc3O2)cc1,3
c1ccc(C2CC(c3cccc4c3OC3(c5ccccc5)CC4c4c(ccc5c4OC(c4ccccc4)CC5)O3)c3ccccc3O2)cc1,2
c1ccc(C2CC(c3cccc4c3OC3(c5ccccc5)CC4c4c(ccc5c4OC(c4ccccc4)CC5c4cccc5c4OC(c4ccccc4)CC5)O3)c3ccccc3O2)cc1,6
c1ccc(C2CC(c3ccccc3)c3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3ccccc32)O4)cc1,1
c1ccc(C2CC(c3ccccc3)c3ccccc3O2)cc1,5
c1ccc(C2CC3CC(c4ccccc4)Oc4cccc(c43)O2)cc1,1
c1ccc(C2CC3OC4CCCOC4Oc4c5c(cc(c43)O2)OC2OCCCC2OC5)cc1,1
c1ccc(C2CC3OC4CCCOC4Oc4cc(OC5CCCCO5)cc(c43)O2)cc1,1
c1ccc(C2CC3OC4CCCOC4Oc4cccc(c43)O2)cc1,1
c1ccc(C2CCC3c4ccccc4OC23c2cccc(OC3CCCCO3)c2)cc1,1
c1ccc(C2CCOc3ccccc32)cc1,1
c1ccc(C2CCc3c(OC4CCCCO4)cc(OC4CCCCO4)cc3O2)cc1,1
c1ccc(C2CCc3c(OC4CCCCO4)cccc3O2)cc1,13
c1ccc(C2CCc3c(OC4CCCO4)cccc3O2)cc1,1
c1ccc(C2CCc3c(cc4c(c3OC3CCCCO3)COC3CCCOC3O4)O2)cc1,1
c1ccc(C2CCc3c(ccc4c3CCc3ccccc3-4)O2)cc1,1
c1ccc(C2CCc3c(ccc4c3OC(c3ccccc3)C4c3ccccc3)O2)cc1,1
c1ccc(C2CCc3c(ccc4c3OC3(c5ccccc5)CC4c4ccccc4O3)O2)cc1,1
c1ccc(C2CCc3c(cccc3-c3cc4c(c(-c5cccc6c5CCC(c5ccccc5)O6)c3)OC(c3ccccc3)CC4)O2)cc1,1
c1ccc(C2CCc3c(cccc3-c3cccc4c3CCC(c3ccccc3)O4)O2)cc1,1
c1ccc(C2CCc3cc(-c4ccc5c(c4)CCC(c4ccccc4)O5)ccc3O2)cc1,1
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5c4cccc5C4CC(c5ccccc5)Oc5c(C6CC(c7ccccc7)Oc7ccccc76)cccc54)ccc3O2)cc1,1
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5c4cccc5C4CC(c5ccccc5)Oc5c4ccc4c5C5CC(c6ccccc6)(Oc6ccccc65)O4)ccc3O2)cc1,1
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5c4cccc5C4CC(c5ccccc5)Oc5ccc(C6CC(c7ccccc7)Oc7ccccc76)cc54)ccc3O2)cc1,1
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5c4cccc5C4CC(c5ccccc5)Oc5ccccc54)ccc3O2)cc1,5
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5ccc(C6CC(c7ccccc7)Oc7ccccc76)cc54)ccc3O2)cc1,4
c1ccc(C2CCc3cc(C4CC(c5ccccc5)Oc5ccccc54)ccc3O2)cc1,33
c1ccc(C2CCc3cc(C4CCCCO4)ccc3O2)cc1,1
c1ccc(C2CCc3cc(C4NCCC5CCCC54)cc(C4NCCC5CCCC54)c3O2)cc1,1
c1ccc(C2CCc3cc(C4c5ccccc5OC5c6ccccc6COC54)ccc3O2)cc1,1
c1ccc(C2CCc3cc(Cc4cccc5c4OC(c4ccccc4)CC5)ccc3O2)cc1,2
c1ccc(C2CCc3cc4c(cc3O2)OC(c2ccccc2)C4c2ccccc2)cc1,1
