inchikey,target_domain_macro,class_np,motif_methoxy,motif_prenyl,motif_sugar,motif_combination,mw,logp,tpsa,fsp3,structural_qc_status,median_pchembl,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,n_records,n_targets,n_assays,n_standard_types,standard_types,z_potency,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
WOGYXYDORXIAGE-ZDUSSCGKSA-N,Metabolic Enzymes,Flavanones,0,0,0,Simple,300.31000000000006,3.126740000000002,86.99000000000001,0.23529411764705882,pass,4.62,-0.757374804160961,-0.757374804160961,-0.7573748041609611,1,1,1,1,IC50,-0.757374804160961,1.1102230246251565e-16,0
WPVMLODCRMLWMB-HXUWFJFHSA-N,Cell Signaling and Survival,Isoflavanones,0,1,0,Prenyl,422.4770000000002,5.202800000000006,96.22000000000001,0.32,pass,4.85,-0.316306832859781,-0.316306832859781,-0.31630683285978056,1,1,1,1,IC50,-0.316306832859781,-4.440892098500626e-16,0
WQCJOKYOIJVEFN-CYBMUJFWSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,286.283,2.465300000000001,75.99,0.1875,pass,4.17,-1.1971772575032,-1.1971772575032,-1.197177257503205,1,1,1,1,IC50,-1.1971772575032,4.884981308350689e-15,0
WQCJOKYOIJVEFN-ZDUSSCGKSA-N,Phenotypic: Cancer and Cells,Isoflavanones,1,0,0,Methoxy,286.283,2.465300000000001,75.99,0.1875,pass,4.4,-0.781436546679563,-0.781436546679563,-0.7814365466795632,1,1,1,1,IC50,-0.781436546679563,2.220446049250313e-16,0
WQIMBMVBFTYBSK-ALKXEMMNSA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,582.6050000000004,6.40100000000001,156.91,0.20588235294117646,pass,5.14,0.556164001187802,0.556164001187802,0.5561640011878021,1,1,1,1,IC50,0.556164001187802,-1.1102230246251565e-16,0
WRSUVSOOJHAIRI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Chalcones,1,0,0,Methoxy,302.32599999999996,2.930500000000001,75.99,0.23529411764705882,pass,4.31,-0.944117694393163,-0.944117694393163,-0.9441176943931632,5,4,5,1,IC50,-0.944117694393163,2.220446049250313e-16,0
WSSNVJXVWRIBQI-UHFFFAOYSA-N,Gene Regulation,Isoflavones,1,0,0,Methoxy,298.29400000000004,3.182800000000002,68.9,0.11764705882352941,pass,4.72,-1.3761077099536,-1.3761077099536,-1.3761077099535974,3,3,3,1,EC50,-1.3761077099536,-2.6645352591003757e-15,0
WTGKDESIYCVAOP-CAHKVJEUSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,0,1,0,Prenyl,580.5890000000003,6.755500000000009,171.82,0.14705882352941177,pass,4.365,-0.844701437457074,-0.844701437457074,-0.844701437457074,2,1,2,1,IC50,-0.844701437457074,0,0
WTGKDESIYCVAOP-UNTHUGQZSA-N,Cell Signaling and Survival,2-arylbenzofurans,0,1,0,Prenyl,580.5890000000003,6.755500000000009,171.82,0.14705882352941177,pass,5.31,0.293539959658549,0.293539959658549,0.29353995965854907,1,1,1,1,IC50,0.293539959658549,-5.551115123125783e-17,0
WTKJOOHYNMPGLE-KXBFYZLASA-N,Infectious Diseases,Pterocarpan,0,0,0,Simple,322.36000000000007,4.186100000000003,47.92,0.3,pass,4.74,-0.7498386511654405,-0.7498386511654405,-0.7837211925868596,3,3,3,2,IC50;Ki,-0.7498386511654405,0.03388254142141911,0
WTKJOOHYNMPGLE-KXBFYZLASA-N,Neuroscience Targets,Pterocarpan,0,0,0,Simple,322.36000000000007,4.186100000000003,47.92,0.3,pass,4.39,-1.07468712062097,-1.07468712062097,-1.0746871206209665,1,1,1,1,EC50,-1.07468712062097,-3.552713678800501e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Cell Signaling and Survival,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,5.315,0.559974399709649,0.559974399709649,0.559974399709649,2,2,2,1,EC50,0.559974399709649,0,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Gene Regulation,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,5.53,0.205533808298831,0.205533808298831,0.20553380829883144,1,1,1,1,IC50,0.205533808298831,-4.440892098500626e-16,0
WUADCCWRTIWANL-UHFFFAOYSA-N,General Assays and Safety,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,4.45,-1.05570525096526,-1.05570525096526,-1.0557052509652614,1,1,1,1,EC50,-1.05570525096526,1.3322676295501878e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Infectious Diseases,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,4.685,-0.554789725254831,-0.554789725254831,-0.5547897252548313,4,4,4,1,IC50,-0.554789725254831,3.3306690738754696e-16,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Metabolic Enzymes,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,5.3525,0.09020583150648401,0.09020583150648401,0.11715612484866005,13,11,13,2,IC50;Ki,0.09020583150648401,-0.026950293342176038,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Neuroscience Targets,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,6.4,2.32949389629884,2.32949389629884,2.3294938962988425,1,1,1,1,IC50,2.32949389629884,-2.6645352591003757e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,5.8,0.926610229567465,0.926610229567465,0.6593934617861618,7,5,6,2,EC50;IC50,0.926610229567465,0.2672167677813032,0
WVRDOLPMKOCJRJ-DENIHFKCSA-N,Cell Signaling and Survival,Flavan-3-ols,1,0,0,Methoxy,472.40200000000016,2.536200000000001,186.37,0.17391304347826086,pass,6.37,1.69883909024427,1.69883909024427,1.698839090244266,1,1,1,1,IC50,1.69883909024427,3.9968028886505635e-15,0
WVRDOLPMKOCJRJ-DENIHFKCSA-N,Inflammation and Proteolysis,Flavan-3-ols,1,0,0,Methoxy,472.40200000000016,2.536200000000001,186.37,0.17391304347826086,pass,5.06,0.00621865416710349,0.00621865416710349,0.006218654167103487,3,3,3,1,IC50,0.00621865416710349,2.6020852139652106e-18,0
WWFVAIXZPACOBJ-NRFANRHFSA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,424.49300000000017,5.232900000000007,107.22000000000001,0.32,pass,4.54,-0.815523057226683,-0.815523057226683,-0.815523057226683,1,1,1,1,IC50,-0.815523057226683,0,0
WZSJHPLGMXDPQW-UHFFFAOYSA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,324.3760000000001,4.443700000000003,55.76,0.25,pass,5.13,-0.0419992900875442,-0.0419992900875442,-0.041999290087544244,1,1,1,1,IC50,-0.0419992900875442,4.163336342344337e-17,0
WZSJHPLGMXDPQW-UHFFFAOYSA-N,Neuroscience Targets,Flavanones,0,1,0,Prenyl,324.3760000000001,4.443700000000003,55.76,0.25,pass,5.35,0.581959901055182,0.581959901055182,0.5819599010551816,2,2,2,1,IC50,0.581959901055182,4.440892098500626e-16,0
XBFSDEKOTLYPJU-SXZUIPJJSA-N,General Assays and Safety,Chalcones,1,1,0,Methoxy+Prenyl,406.5220000000003,6.2377000000000065,66.76,0.2692307692307692,pass,4.82,-0.16968903329946,-0.16968903329946,-0.1696890332994604,1,1,1,1,EC50,-0.16968903329946,3.885780586188048e-16,0
XBFSDEKOTLYPJU-SXZUIPJJSA-N,Infectious Diseases,Chalcones,1,1,0,Methoxy+Prenyl,406.5220000000003,6.2377000000000065,66.76,0.2692307692307692,pass,4.27,-1.30102650296737,-1.30102650296737,-1.3010265029673747,2,2,2,1,IC50,-1.30102650296737,4.6629367034256575e-15,0
XCHYGHACCAXWJR-NRFANRHFSA-N,General Assays and Safety,Isoflavanones,1,1,0,Methoxy+Prenyl,422.5210000000002,5.482700000000006,75.99,0.34615384615384615,pass,5.83,0.955702900031043,0.955702900031043,0.9557029000310431,1,1,1,1,IC50,0.955702900031043,-1.1102230246251565e-16,0
XCRBPIBUMBLGCZ-FZKQIMNGSA-N,General Assays and Safety,Pterocarpan,1,0,0,Methoxy,314.33700000000005,3.3221000000000016,46.150000000000006,0.3333333333333333,pass,7.97,4.0058210241078704,4.0058210241078704,4.005821024107866,3,1,3,1,IC50,4.0058210241078704,4.440892098500626e-15,0
XCRBPIBUMBLGCZ-FZKQIMNGSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,314.33700000000005,3.3221000000000016,46.150000000000006,0.3333333333333333,pass,5.62,1.42379678899366,1.42379678899366,1.4237967889936622,5,5,5,1,IC50,1.42379678899366,-2.220446049250313e-15,0
XCRBPIBUMBLGCZ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,314.33700000000005,3.3221000000000016,46.150000000000006,0.3333333333333333,pass,5.09,0.465785585791359,0.465785585791359,0.4657855857913587,4,4,4,1,IC50,0.465785585791359,2.7755575615628914e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,5.245,0.12190892686051,0.12190892686051,0.12190892686050965,2,2,2,1,IC50,0.12190892686051,3.469446951953614e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,5.135,-0.1025873282383946,-0.1025873282383946,-0.10258732823839478,2,2,2,2,IC50;Ki,-0.1025873282383946,1.8041124150158794e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Inflammation and Proteolysis,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,5.09,-0.20537845137461946,-0.20537845137461946,0.19919820652410383,6,6,6,2,IC50;Ki,-0.20537845137461946,-0.4045766578987233,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Neuroscience Targets,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,5.4975000000000005,0.7508370721867654,0.7508370721867654,0.7508370721867654,4,4,4,2,IC50;Ki,0.7508370721867654,0,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,5.24,0.344612836332933,0.344612836332933,0.344612836332933,6,6,6,2,EC50;IC50,0.344612836332933,0,0
XCYSQFHYFNWYFP-VIZOYTHASA-N,Phenotypic: Cancer and Cells,Flavanones,0,1,0,Prenyl,424.49300000000017,5.4507000000000065,107.22000000000001,0.32,pass,4.93,0.176574656522739,0.176574656522739,0.17657465652273863,1,1,1,1,IC50,0.176574656522739,3.608224830031759e-16,0
XDBDADAPEFSDHG-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2-arylbenzofurans,1,0,0,Methoxy,256.257,3.5196000000000005,62.83,0.06666666666666667,pass,5.4,1.02613176124931,1.02613176124931,1.0261317612493104,1,1,1,1,IC50,1.02613176124931,-4.440892098500626e-16,0
XDKYBPGIBVMHHB-KPKJPENVSA-N,Infectious Diseases,Chalcones,1,1,0,Methoxy+Prenyl,338.40300000000013,4.511200000000003,66.76,0.19047619047619047,pass,4.38,-0.4572692222883266,-1.1032288028508,0.2513622335296163,5,5,5,3,EC50;IC50;Ki,-0.4572692222883266,-0.708631455817943,-0.6459595805624734
XDKYBPGIBVMHHB-KPKJPENVSA-N,Metabolic Enzymes,Chalcones,1,1,0,Methoxy+Prenyl,338.40300000000013,4.511200000000003,66.76,0.19047619047619047,pass,5.86,0.865154826238401,0.865154826238401,0.8651548262384006,1,1,1,1,IC50,0.865154826238401,4.440892098500626e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,Cell Signaling and Survival,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.38,0.386342732433078,0.386342732433078,0.3863427324330779,1,1,1,1,IC50,0.386342732433078,1.1102230246251565e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.53,0.528116247123077,0.528116247123077,0.5281162471230775,1,1,1,1,IC50,0.528116247123077,-4.440892098500626e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.16,0.59231536734638,0.59231536734638,0.5923153673463804,4,2,4,1,IC50,0.59231536734638,-3.3306690738754696e-16,0
XECJBJHITROSPL-UCKKVMSCSA-N,General Assays and Safety,Flavan-3-ols,0,0,0,Simple,482.44100000000026,3.052400000000003,166.14000000000001,0.24,pass,5.15,-0.0134935132270125,-0.0134935132270125,-0.013493513227012529,1,1,1,1,IC50,-0.0134935132270125,2.949029909160572e-17,0
XECJBJHITROSPL-WSONZKGWSA-N,General Assays and Safety,Flavan-3-ols,0,0,0,Simple,482.44100000000026,3.052400000000003,166.14000000000001,0.24,pass,5.17,0.0150122636335179,0.0150122636335179,0.015012263633517922,1,1,1,1,IC50,0.0150122636335179,-2.2551405187698492e-17,0
XERSCIKBWOLVNC-CYFREDJKSA-N,Cell Signaling and Survival,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.11,0.0283891803027545,0.0283891803027545,0.028389180302754495,1,1,1,1,IC50,0.0283891803027545,3.469446951953614e-18,0
XERSCIKBWOLVNC-CYFREDJKSA-N,General Assays and Safety,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,5.74,0.827426904158653,0.827426904158653,0.8274269041586535,1,1,1,1,IC50,0.827426904158653,-4.440892098500626e-16,0
XERSCIKBWOLVNC-CYFREDJKSA-N,Phenotypic: Cancer and Cells,Pterocarpan,0,1,0,Prenyl,390.47900000000016,5.694800000000004,47.92,0.36,pass,4.815,-0.0312956988890806,-0.0312956988890806,-0.03129569888908061,3,2,3,1,IC50,-0.0312956988890806,1.3877787807814457e-17,0
XEVCTBKORYCFCZ-UXBLZVDNSA-N,Neuroscience Targets,Chalcones,1,0,0,Methoxy,336.38700000000006,4.481100000000004,55.760000000000005,0.19047619047619047,pass,4.13,-1.44850816960888,-1.44850816960888,-1.4485081696088797,1,1,1,1,IC50,-1.44850816960888,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.38,-1.11096592235746,-1.11096592235746,-1.110965922357459,1,1,1,1,IC50,-1.11096592235746,-8.881784197001252e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.42,-0.78431710844562,-0.78431710844562,-0.7843171084456197,1,1,1,1,IC50,-0.78431710844562,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,Metabolic Enzymes,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.76,-0.574185974922324,-0.574185974922324,-0.574185974922324,1,1,1,1,IC50,-0.574185974922324,0,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.9925,-0.237976506003696,-0.237976506003696,-0.2379765060036955,3,2,3,1,IC50,-0.237976506003696,-4.996003610813204e-16,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.24,-1.00665529168045,-1.00665529168045,-1.0066552916804479,1,1,1,1,IC50,-1.00665529168045,-2.220446049250313e-15,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Metabolic Enzymes,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,5.42,0.289418505774111,0.289418505774111,0.28941850577411055,1,1,1,1,IC50,0.289418505774111,4.440892098500626e-16,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Neuroscience Targets,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,5.37,0.615246262869347,0.615246262869347,0.6152462628693472,1,1,1,1,IC50,0.615246262869347,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-UKWJTHFESA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.32,-0.907838321353857,-0.907838321353857,-0.9078383213538573,2,1,2,1,IC50,-0.907838321353857,3.3306690738754696e-16,0
XFZJEEAOWLFHDH-UKWJTHFESA-N,Neuroscience Targets,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,5.14,0.23245310200645,0.23245310200645,0.2324531020064497,1,1,1,1,IC50,0.23245310200645,3.0531133177191805e-16,0
XFZJEEAOWLFHDH-VUGKQVTMSA-N,General Assays and Safety,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.52,-0.911425484333742,-0.911425484333742,-0.911425484333742,1,1,1,1,IC50,-0.911425484333742,0,0
XFZJEEAOWLFHDH-VUGKQVTMSA-N,Inflammation and Proteolysis,Proanthocyanins,0,0,0,Simple,578.5260000000003,2.9950000000000028,220.75999999999996,0.2,pass,4.34,-0.88313407877221,-0.88313407877221,-0.8831340787722103,1,1,1,1,IC50,-0.88313407877221,3.3306690738754696e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,General Assays and Safety,Flavan-3-ols,1,0,0,Methoxy,456.40300000000013,2.8306000000000013,166.14000000000001,0.17391304347826086,pass,4.97,-0.270045504971793,-0.270045504971793,-0.2700455049717929,1,1,1,1,IC50,-0.270045504971793,-1.1102230246251565e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,Infectious Diseases,Flavan-3-ols,1,0,0,Methoxy,456.40300000000013,2.8306000000000013,166.14000000000001,0.17391304347826086,pass,4.36,-1.13919202105381,-1.13919202105381,-1.1391920210538098,1,1,1,1,IC50,-1.13919202105381,-2.220446049250313e-16,0
XGTBMCGGGJLOPS-IFMALSPDSA-N,Inflammation and Proteolysis,Flavan-3-ols,1,0,0,Methoxy,456.40300000000013,2.8306000000000013,166.14000000000001,0.17391304347826086,pass,4.435,-0.765788926509384,-0.765788926509384,-0.7657889265093843,2,2,2,1,IC50,-0.765788926509384,3.3306690738754696e-16,0
XGZTURSZEPLOKA-DEOSSOPVSA-N,General Assays and Safety,Flavanones,1,1,0,Methoxy+Prenyl,406.52200000000016,6.124700000000007,55.760000000000005,0.34615384615384615,pass,5.4,0.342828697529626,0.342828697529626,0.3428286975296257,1,1,1,1,IC50,0.342828697529626,3.3306690738754696e-16,0
XHTOWVVXFDSBGH-XBXARRHUSA-N,Infectious Diseases,Chalcones,0,1,0,Prenyl,340.37500000000006,3.913800000000004,97.99000000000001,0.15,pass,4.99,-0.00635064765886453,-0.00635064765886453,-0.006350647658864532,5,1,5,1,IC50,-0.00635064765886453,1.734723475976807e-18,0
XIJBDLYFYFZZDS-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Pterocarpan,1,0,0,Methoxy,288.29900000000004,1.5478999999999998,64.99000000000001,0.4375,pass,4.77,-0.112636272745881,-0.112636272745881,-0.11263627274588141,1,1,1,1,IC50,-0.112636272745881,4.0245584642661925e-16,0
XIUMMQJDWWYGHD-UHFFFAOYSA-N,Infectious Diseases,Isoflavones,0,1,0,Prenyl,354.35800000000006,3.791100000000004,111.13000000000002,0.15,pass,4.905,-0.159194325021675,-0.159194325021675,-0.15919432502167455,2,2,2,1,IC50,-0.159194325021675,-4.440892098500626e-16,0
XIUMMQJDWWYGHD-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,0,1,0,Prenyl,354.35800000000006,3.791100000000004,111.13000000000002,0.15,pass,4.665,-0.302430945078412,-0.302430945078412,-0.3024309450784123,2,2,2,1,IC50,-0.302430945078412,2.7755575615628914e-16,0
XJWKDASPAHTQCB-SJNSNYLYSA-N,Phenotypic: Cancer and Cells,Flavanones,0,0,1,Sugar,580.5420000000005,1.9529,192.44,0.26666666666666666,pass,4.6,-0.41992288509379,-0.41992288509379,-0.4199228850937898,1,1,1,1,IC50,-0.41992288509379,-2.220446049250313e-16,0
XKHHKXCBFHUOHM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,Isoflavones,1,0,0,Methoxy,284.267,2.8798000000000012,79.9,0.0625,pass,4.31,-0.944117694393163,-0.944117694393163,-0.9441176943931632,3,2,3,1,IC50,-0.944117694393163,2.220446049250313e-16,0
XLAVQLXQQIQYSX-VAQNTZKMSA-N,Phenotypic: Cancer and Cells,Rotenoids,1,0,1,Methoxy+Sugar,574.5790000000004,0.7222999999999995,162.6,0.5517241379310345,pass,5.77,1.69493203518299,1.69493203518299,1.6949320351829922,1,1,1,1,IC50,1.69493203518299,-2.220446049250313e-15,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,General Assays and Safety,Flavanones,0,1,0,Prenyl,424.4930000000001,5.232900000000007,107.22000000000001,0.32,pass,4.18,-1.39602369096277,-1.39602369096277,-1.3960236909627697,1,1,1,1,IC50,-1.39602369096277,-2.220446049250313e-16,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,Infectious Diseases,Flavanones,0,1,0,Prenyl,424.4930000000001,5.232900000000007,107.22000000000001,0.32,pass,5.055,-0.21779372987659576,-0.21779372987659576,-0.21779372987659568,2,2,2,2,IC50;Ki,-0.21779372987659576,-8.326672684688674e-17,0
XLHAGJGNSIEVFB-QFIPXVFZSA-N,Metabolic Enzymes,Flavanones,0,1,0,Prenyl,424.4930000000001,5.232900000000007,107.22000000000001,0.32,pass,4.55,-0.84896921878028,-0.84896921878028,-0.8489692187802803,2,2,2,1,IC50,-0.84896921878028,3.3306690738754696e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Gene Regulation,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,5.535,0.211246530463028,0.211246530463028,0.21124653046302844,4,1,4,1,IC50,0.211246530463028,-4.440892098500626e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,General Assays and Safety,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,4.79,-0.526597496716572,-0.526597496716572,-0.5265974967165721,6,4,5,1,IC50,-0.526597496716572,1.1102230246251565e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Infectious Diseases,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,5.16,0.11517083488919867,0.299336707066756,0.24911309250347877,7,4,7,3,IC50;Kd;Ki,0.11517083488919867,-0.13394225761428008,0.18416587217755737
XMOCLSLCDHWDHP-IUODEOHRSA-N,Inflammation and Proteolysis,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,4.71,-0.426105591011729,-0.426105591011729,-0.4261055910117293,1,1,1,1,IC50,-0.426105591011729,2.7755575615628914e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Metabolic Enzymes,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,4.59,-0.796629553283527,-0.796629553283527,-0.7966295532835267,2,1,2,1,IC50,-0.796629553283527,-3.3306690738754696e-16,0
XMOCLSLCDHWDHP-IUODEOHRSA-N,Neuroscience Targets,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,4.865,-0.24152309840061154,-0.24152309840061154,-0.005862854031872589,3,2,3,2,IC50;Ki,-0.24152309840061154,-0.23566024436873895,0
XMOCLSLCDHWDHP-SWLSCSKDSA-N,General Assays and Safety,Flavan-3-ols,0,0,0,Simple,306.27000000000004,1.2517,130.61,0.2,pass,4.5,-0.939931261194272,-0.939931261194272,-0.9399312611942724,1,1,1,1,IC50,-0.939931261194272,4.440892098500626e-16,0
