inchikey,target_domain_macro,n_standard_types,standard_types,n_records,n_targets,n_assays,z_potency_equal_mean,z_potency_equal_median,z_potency_record_weighted,delta_equal_mean_minus_record_weighted,delta_equal_median_minus_equal_mean
VGEREEWJJVICBM-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.92615362537811,-0.92615362537811,-0.9261536253781102,2.220446049250313e-16,0
VGEREEWJJVICBM-UHFFFAOYSA-N,Gene Regulation,1,IC50,1,1,1,1.33665279680986,1.33665279680986,1.3366527968098592,8.881784197001252e-16,0
VGEREEWJJVICBM-UHFFFAOYSA-N,Infectious Diseases,1,IC50,6,2,6,-0.797541448125176,-0.797541448125176,-0.7975414481251764,3.3306690738754696e-16,0
VGEREEWJJVICBM-UHFFFAOYSA-N,Metabolic Enzymes,2,AC50;IC50,7,7,7,-0.42537505060688297,-0.42537505060688297,-0.46253972364400475,0.03716467303712179,0
VGEREEWJJVICBM-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.212052529681969,-0.212052529681969,-0.21205252968196894,-5.551115123125783e-17,0
VGEREEWJJVICBM-UHFFFAOYSA-N,Transporters and Ion Channels,2,IC50;Ki,11,11,11,-0.935879695697688,-0.935879695697688,-0.7360039744172585,-0.19987572128042952,0
VHWHNZUORPFYQI-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,2,1,2,0.850356596305721,0.850356596305721,0.8503565963057208,2.220446049250313e-16,0
VHWHNZUORPFYQI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,0.827299247377134,0.827299247377134,0.8272992473771338,2.220446049250313e-16,0
VIHJUBYCOAJPQW-OGGKTOENSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.889890645155297,-0.889890645155297,-0.8898906451552966,-4.440892098500626e-16,0
VIMHZMOJYABXJB-MRXNPFEDSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.321180121157049,0.321180121157049,0.32118012115704864,3.885780586188048e-16,0
VLEOOBKBMSIDKF-JXMROGBWSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.634487768086734,-0.634487768086734,-0.6344877680867343,3.3306690738754696e-16,0
VLSXHSGQICXETC-MDZDMXLPSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,-0.392809360474856,-0.392809360474856,-0.39280936047485565,-3.3306690738754696e-16,0
VMDPAFNBQPVUSZ-QFIPXVFZSA-N,General Assays and Safety,1,IC50,1,1,1,-0.711885046310024,-0.711885046310024,-0.7118850463100238,-2.220446049250313e-16,0
VMMVZVPAYFZNBM-SXSJKRSNSA-N,Metabolic Enzymes,2,IC50;Ki,2,2,2,-0.4816294580247105,-0.4816294580247105,-0.4816294580247106,5.551115123125783e-17,0
VNCWZYPKAQUABQ-XMMPIXPASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.501936951949937,0.501936951949937,0.501936951949937,0,0
VNIXCOZHVDVADB-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.1032288028508,-1.1032288028508,-1.1032288028507964,-3.552713678800501e-15,0
VNTSSLCFFUCTNP-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.420267669515994,0.420267669515994,0.42026766951599404,-5.551115123125783e-17,0
VOCGSQHKPZSIKB-FQEVSTJZSA-N,Gene Regulation,3,EC50;IC50;Ki,3,3,3,0.29767716638741537,0.0291169243013271,0.29767716638741526,1.1102230246251565e-16,-0.26856024208608825
VOCGSQHKPZSIKB-FQEVSTJZSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.282876047587016,0.282876047587016,0.28287604758701645,-4.440892098500626e-16,0
VOCGSQHKPZSIKB-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,0.694932107299911,0.694932107299911,0.6949321072999106,3.3306690738754696e-16,0
VOEMDQMSOKXQNY-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.30694129187687,-1.30694129187687,-1.306941291876874,3.9968028886505635e-15,0
VOGSGMTZZJCGMI-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,0.513863358692811,0.513863358692811,0.513863358692811,0,0
VOOFPOMXNLNEOF-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.365695835855923,-0.365695835855923,-0.36569583585592313,1.1102230246251565e-16,0
VPGMCCIECGDASG-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,0.0655757887471638,0.0655757887471638,0.06557578874716381,-1.3877787807814457e-17,0
VRMRECOMNBQHJO-HHPDBAQJSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.30310443807776,0.30310443807776,0.30310443807776033,-3.3306690738754696e-16,0
VSBUTPUUSVOZDI-UHFFFAOYSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,1.26613502583113,1.26613502583113,1.2661350258311324,-2.4424906541753444e-15,0
VSEIMGCATUFLSE-UHFFFAOYSA-N,Gene Regulation,1,IC50,2,2,2,0.199821086134634,0.199821086134634,0.19982108613463445,-4.440892098500626e-16,0
VSEIMGCATUFLSE-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.266953071919184,0.266953071919184,0.2669530719191836,3.885780586188048e-16,0
VSRAHYZSNLDBKG-ONEGZZNKSA-N,General Assays and Safety,1,IC50,2,2,2,-0.619241271513299,-0.619241271513299,-0.6192412715132986,-4.440892098500626e-16,0
VSRAHYZSNLDBKG-ONEGZZNKSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.203767407776901,-0.203767407776901,-0.20376740777690114,1.3877787807814457e-16,0
VSUQUSVBOASRIA-QHCPKHFHSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.28028242069076,0.28028242069076,0.2802824206907596,3.885780586188048e-16,0
VSUQUSVBOASRIA-QHCPKHFHSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.212726022681317,0.212726022681317,0.21272602268131693,5.551115123125783e-17,0
VTLAWTXYJBLWSZ-CYFREDJKSA-N,General Assays and Safety,1,IC50,1,1,1,0.442598916541484,0.442598916541484,0.44259891654148353,4.440892098500626e-16,0
VTNVBSWKRFKHFA-AREMUKBSSA-N,Infectious Diseases,1,IC50,1,1,1,-0.186166738673936,-0.186166738673936,-0.18616673867393618,1.942890293094024e-16,0
VTOUUGNAMKWJPH-UWJYYQICSA-N,General Assays and Safety,1,IC50,1,1,1,-0.113263732238872,-0.113263732238872,-0.11326373223887164,-3.608224830031759e-16,0
VVDZZNWYISOIDK-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.170473904214093,-0.170473904214093,-0.17047390421409261,-3.885780586188048e-16,0
VVMNOJJSVJYOFS-FGPQKVDGSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.731204971412585,-0.731204971412585,-0.7312049714125849,-1.1102230246251565e-16,0
VWRAKYMXGMVCQG-YJBOKZPZSA-N,General Assays and Safety,1,IC50,1,1,1,-0.113263732238872,-0.113263732238872,-0.11326373223887164,-3.608224830031759e-16,0
VWWMSFMNICMFQB-AWEZNQCLSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.700769465822112,0.700769465822112,0.7007694658221121,-1.1102230246251565e-16,0
VXIWIIHDWPBCIM-DHZHZOJOSA-N,General Assays and Safety,1,IC50,2,2,2,-0.569356162007369,-0.569356162007369,-0.5693561620073689,-1.1102230246251565e-16,0
VYESEQLQFXUROZ-HNNXBMFYSA-N,Infectious Diseases,1,IC50,1,1,1,1.80979187159335,1.80979187159335,1.8097918715933492,8.881784197001252e-16,0
VYESEQLQFXUROZ-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,3,2,3,0.0179064910097018,0.0179064910097018,0.017906491009701816,-1.734723475976807e-17,0
VYESEQLQFXUROZ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.69105813128312,-0.69105813128312,-0.6910581312831199,-1.1102230246251565e-16,0
VZBPTZZTCBNBOZ-VJXVFPJBSA-N,Transporters and Ion Channels,1,IC50,2,2,2,1.2595218678686,1.2595218678686,1.2595218678685973,2.6645352591003757e-15,0
WACBUPFEGWUGPB-MIUGBVLSSA-N,Cell Signaling and Survival,1,Kd,3,3,3,1.12532899775308,1.12532899775308,1.125328997753078,1.9984014443252818e-15,0
WBDNTJSRHDSPSR-KPKJPENVSA-N,Cell Signaling and Survival,1,IC50,2,1,2,-0.946039933829794,-0.946039933829794,-0.9460399338297945,4.440892098500626e-16,0
WBDNTJSRHDSPSR-KPKJPENVSA-N,Infectious Diseases,1,IC50,3,1,3,-0.240111565978456,-0.240111565978456,-0.24011156597845626,2.498001805406602e-16,0
WBDNTJSRHDSPSR-KPKJPENVSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.537274682629143,-0.537274682629143,-0.5372746826291434,3.3306690738754696e-16,0
WBDNTJSRHDSPSR-KPKJPENVSA-N,Metabolic Enzymes,1,IC50,2,1,2,-0.227435691006331,-0.227435691006331,-0.22743569100633065,-3.3306690738754696e-16,0
WBEFUVAYFSOUEA-PQMHYQBVSA-N,Cell Signaling and Survival,1,IC50,3,2,3,0.353198885013604,0.353198885013604,0.35319888501360414,-1.1102230246251565e-16,0
WBEFUVAYFSOUEA-PQMHYQBVSA-N,Gene Regulation,2,IC50;Ki,8,8,8,-1.117715105045305,-1.117715105045305,-1.1177151050453027,-2.220446049250313e-15,0
WBEFUVAYFSOUEA-PQMHYQBVSA-N,Infectious Diseases,1,IC50,1,1,1,0.497134407183332,0.497134407183332,0.4971344071833323,-2.7755575615628914e-16,0
WBEFUVAYFSOUEA-PQMHYQBVSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.172408475417027,-0.172408475417027,-0.17240847541702709,8.326672684688674e-17,0
WBSCSIABHGPAMC-UHFFFAOYSA-N,Metabolic Enzymes,1,IC50,4,4,4,-0.201265858257954,-0.201265858257954,-0.20126585825795443,4.163336342344337e-16,0
WBZSDBHJYZORRP-VWLOTQADSA-N,Infectious Diseases,1,IC50,4,3,4,0.191447052457712,0.191447052457712,0.1914470524577122,-1.942890293094024e-16,0
WCJPAQJEARHLGS-KEBDBYFISA-N,Cell Signaling and Survival,1,IC50,3,3,3,0.373085193465288,0.373085193465288,0.3730851934652884,-3.885780586188048e-16,0
WCJPAQJEARHLGS-KEBDBYFISA-N,Metabolic Enzymes,1,IC50,1,1,1,2.42225987476682,2.42225987476682,2.4222598747668194,4.440892098500626e-16,0
WCJPAQJEARHLGS-KEBDBYFISA-N,Neuroscience Targets,1,IC50,2,2,2,0.0576997024820845,0.0576997024820845,0.05769970248208451,-6.938893903907228e-18,0
WCJPAQJEARHLGS-KEBDBYFISA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.49609952131082,1.49609952131082,1.4960995213108172,2.6645352591003757e-15,0
WCWOWFQELCQQCI-AUSBBASTSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.365695835855923,-0.365695835855923,-0.36569583585592313,1.1102230246251565e-16,0
WDJAZIFUJKIZSU-CQSZACIVSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.30304929389199,-0.30304929389199,-0.3030492938919899,-5.551115123125783e-17,0
WDJAZIFUJKIZSU-CQSZACIVSA-N,Phenotypic: Cancer and Cells,1,IC50,3,3,3,0.664618099663535,0.664618099663535,0.6646180996635354,-3.3306690738754696e-16,0
WGVFVBIJKULVHA-QHHAFSJGSA-N,Phenotypic: Cancer and Cells,1,EC50,1,1,1,-0.654305209549688,-0.654305209549688,-0.6543052095496878,-1.1102230246251565e-16,0
WGYZIUPQEBQQND-UCSBTNPJSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.0138935088091403,0.0138935088091403,0.013893508809140268,3.2959746043559335e-17,0
WIBOONWRYQFYQJ-SNVBAGLBSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,2.11067274600663,2.11067274600663,2.110672746006634,-3.9968028886505635e-15,0
WIEKYGJSRGBBTQ-AFMDSPMNSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.359827654497499,0.359827654497499,0.35982765449749887,1.1102230246251565e-16,0
WJBWITXUNBMVLF-AIBWNMTMSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.34282191079536,-0.34282191079536,-0.34282191079535956,-4.440892098500626e-16,0
WKEIAFLNVZWDKU-ZZXKWVIFSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.628466733504957,0.628466733504957,0.6284667335049571,-1.1102230246251565e-16,0
WKMQGQZPDSFACZ-QPJJXVBHSA-N,Metabolic Enzymes,1,IC50,1,1,1,-1.07141279714148,-1.07141279714148,-1.071412797141483,3.1086244689504383e-15,0
WKMQGQZPDSFACZ-QPJJXVBHSA-N,Neuroscience Targets,1,IC50,1,1,1,-0.71620820969725,-0.71620820969725,-0.7162082096972502,2.220446049250313e-16,0
WKYGVDYQMIWYES-UHFFFAOYSA-N,Infectious Diseases,2,EC50;IC50,2,2,2,0.22258683192081302,0.22258683192081302,0.22258683192081327,-2.498001805406602e-16,0
WLJKBVCQTOXSPP-LZYBPNLTSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.881526296615,0.881526296615,0.8815262966150004,-3.3306690738754696e-16,0
WMBWREPUVVBILR-GHTZIAJQSA-N,Cell Signaling and Survival,1,IC50,1,1,1,2.29542834379481,2.29542834379481,2.295428343794806,3.9968028886505635e-15,0
WMBWREPUVVBILR-GHTZIAJQSA-N,Neuroscience Targets,2,IC50;Ki,2,2,2,1.9469199042873298,1.9469199042873298,1.946919904287329,6.661338147750939e-16,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Cell Signaling and Survival,2,IC50;Ki,5,5,5,0.8128709923154336,0.8128709923154336,0.970589252181061,-0.15771825986562737,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Gene Regulation,1,IC50,2,2,2,0.154119308821058,0.154119308821058,0.1541193088210575,4.996003610813204e-16,0
WMBWREPUVVBILR-NQIIRXRSSA-N,General Assays and Safety,1,IC50,4,1,4,-0.284298393402058,-0.284298393402058,-0.28429839340205815,1.6653345369377348e-16,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Infectious Diseases,2,IC50;Ki,13,9,13,-0.24053769736126296,-0.24053769736126296,0.39464643802619925,-0.6351841353874622,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,2.06902290973468,2.06902290973468,2.06902290973468,0,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.838984993490023,0.838984993490023,0.8389849934900232,-2.220446049250313e-16,0
WMBWREPUVVBILR-NQIIRXRSSA-N,Neuroscience Targets,1,IC50,2,1,2,1.17279282325661,1.17279282325661,1.17279282325661,0,0
WMBWREPUVVBILR-UHFFFAOYSA-N,Transporters and Ion Channels,1,IC50,1,1,1,0.00531443826104819,0.00531443826104819,0.005314438261048187,3.469446951953614e-18,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Cell Signaling and Survival,3,IC50;Kd;Ki,41,35,41,0.604862122749026,0.347626594575372,0.9708845386680803,-0.3660224159190544,-0.25723552817365397
WMBWREPUVVBILR-WIYYLYMNSA-N,Gene Regulation,3,EC50;IC50;Ki,18,13,18,0.06593363005412199,-0.322892991889402,-0.2561289830036512,0.32206261305777323,-0.388826621943524
WMBWREPUVVBILR-WIYYLYMNSA-N,General Assays and Safety,1,IC50,17,4,17,-0.113263732238872,-0.113263732238872,-0.11326373223887164,-3.608224830031759e-16,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Infectious Diseases,4,EC50;IC50;Kd;Ki,74,30,72,1.4017487693965245,1.64135528779126,1.130071761944542,0.27167700745198253,0.23960651839473557
WMBWREPUVVBILR-WIYYLYMNSA-N,Inflammation and Proteolysis,1,IC50,15,11,14,0.142091988366166,0.142091988366166,0.14209198836616574,2.498001805406602e-16,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Metabolic Enzymes,1,IC50,10,9,10,-0.076959152703165,-0.076959152703165,-0.07695915270316496,-4.163336342344337e-17,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Neuroscience Targets,2,IC50;Ki,15,8,15,0.25949578657716443,0.25949578657716443,1.1555545332019048,-0.8960587466247404,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,39,32,39,-0.537721687553327,-0.537721687553327,-0.4369028166821815,-0.10081887087114555,0
WMBWREPUVVBILR-WIYYLYMNSA-N,Transporters and Ion Channels,1,IC50,5,3,4,-0.336742133450101,-0.336742133450101,-0.33674213345010123,2.220446049250313e-16,0
WMDVTEYZKOEFEB-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.187479647916232,0.187479647916232,0.18747964791623195,5.551115123125783e-17,0
WMDVTEYZKOEFEB-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.35733148731562703,0.35733148731562703,0.35733148731562697,5.551115123125783e-17,0
WMKOZARWBMFKAS-UHFFFAOYSA-N,Infectious Diseases,1,IC50,1,1,1,-1.73258512140354,-1.73258512140354,-1.7325851214035433,3.3306690738754696e-15,0
WNEAAJKGMLICIY-QFIPXVFZSA-N,Cell Signaling and Survival,1,IC50,1,1,1,1.19505260946825,1.19505260946825,1.1950526094682548,-4.6629367034256575e-15,0
WNEAAJKGMLICIY-QFIPXVFZSA-N,General Assays and Safety,1,IC50,1,1,1,0.61363357770467,0.61363357770467,0.6136335777046701,-1.1102230246251565e-16,0
WNUBZQVPFKTBOZ-QPJJXVBHSA-N,Metabolic Enzymes,1,IC50,2,2,2,0.237078840277357,0.237078840277357,0.2370788402773569,1.1102230246251565e-16,0
WNUBZQVPFKTBOZ-QPJJXVBHSA-N,Phenotypic: Cancer and Cells,1,IC50,2,2,2,0.510974793489581,0.510974793489581,0.5109747934895812,-2.220446049250313e-16,0
WOGYXYDORXIAGE-UHFFFAOYSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-1.09850163195938,-1.09850163195938,-1.0985016319593772,-2.886579864025407e-15,0
WOGYXYDORXIAGE-ZDUSSCGKSA-N,Infectious Diseases,2,EC50;IC50,2,2,2,-0.6456823536393734,-0.6456823536393734,-0.6456823536393734,0,0
WOGYXYDORXIAGE-ZDUSSCGKSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.757374804160961,-0.757374804160961,-0.7573748041609611,1.1102230246251565e-16,0
WPVMLODCRMLWMB-HXUWFJFHSA-N,Cell Signaling and Survival,1,IC50,1,1,1,-0.316306832859781,-0.316306832859781,-0.31630683285978056,-4.440892098500626e-16,0
WQCJOKYOIJVEFN-CYBMUJFWSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-1.1971772575032,-1.1971772575032,-1.197177257503205,4.884981308350689e-15,0
WQCJOKYOIJVEFN-ZDUSSCGKSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,-0.781436546679563,-0.781436546679563,-0.7814365466795632,2.220446049250313e-16,0
WQIMBMVBFTYBSK-ALKXEMMNSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.556164001187802,0.556164001187802,0.5561640011878021,-1.1102230246251565e-16,0
WRSUVSOOJHAIRI-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,5,4,5,-0.944117694393163,-0.944117694393163,-0.9441176943931632,2.220446049250313e-16,0
WSSNVJXVWRIBQI-UHFFFAOYSA-N,Gene Regulation,1,EC50,3,3,3,-1.3761077099536,-1.3761077099536,-1.3761077099535974,-2.6645352591003757e-15,0
WTGKDESIYCVAOP-CAHKVJEUSA-N,Phenotypic: Cancer and Cells,1,IC50,2,1,2,-0.844701437457074,-0.844701437457074,-0.844701437457074,0,0
WTGKDESIYCVAOP-UNTHUGQZSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.293539959658549,0.293539959658549,0.29353995965854907,-5.551115123125783e-17,0
WTKJOOHYNMPGLE-KXBFYZLASA-N,Infectious Diseases,2,IC50;Ki,3,3,3,-0.7498386511654405,-0.7498386511654405,-0.7837211925868596,0.03388254142141911,0
WTKJOOHYNMPGLE-KXBFYZLASA-N,Neuroscience Targets,1,EC50,1,1,1,-1.07468712062097,-1.07468712062097,-1.0746871206209665,-3.552713678800501e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Cell Signaling and Survival,1,EC50,2,2,2,0.559974399709649,0.559974399709649,0.559974399709649,0,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Gene Regulation,1,IC50,1,1,1,0.205533808298831,0.205533808298831,0.20553380829883144,-4.440892098500626e-16,0
WUADCCWRTIWANL-UHFFFAOYSA-N,General Assays and Safety,1,EC50,1,1,1,-1.05570525096526,-1.05570525096526,-1.0557052509652614,1.3322676295501878e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Infectious Diseases,1,IC50,4,4,4,-0.554789725254831,-0.554789725254831,-0.5547897252548313,3.3306690738754696e-16,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Metabolic Enzymes,2,IC50;Ki,13,11,13,0.09020583150648401,0.09020583150648401,0.11715612484866005,-0.026950293342176038,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Neuroscience Targets,1,IC50,1,1,1,2.32949389629884,2.32949389629884,2.3294938962988425,-2.6645352591003757e-15,0
WUADCCWRTIWANL-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,7,5,6,0.926610229567465,0.926610229567465,0.6593934617861618,0.2672167677813032,0
WVRDOLPMKOCJRJ-DENIHFKCSA-N,Cell Signaling and Survival,1,IC50,1,1,1,1.69883909024427,1.69883909024427,1.698839090244266,3.9968028886505635e-15,0
WVRDOLPMKOCJRJ-DENIHFKCSA-N,Inflammation and Proteolysis,1,IC50,3,3,3,0.00621865416710349,0.00621865416710349,0.006218654167103487,2.6020852139652106e-18,0
WWFVAIXZPACOBJ-NRFANRHFSA-N,Infectious Diseases,1,IC50,1,1,1,-0.815523057226683,-0.815523057226683,-0.815523057226683,0,0
WZSJHPLGMXDPQW-UHFFFAOYSA-N,General Assays and Safety,1,IC50,1,1,1,-0.0419992900875442,-0.0419992900875442,-0.041999290087544244,4.163336342344337e-17,0
WZSJHPLGMXDPQW-UHFFFAOYSA-N,Neuroscience Targets,1,IC50,2,2,2,0.581959901055182,0.581959901055182,0.5819599010551816,4.440892098500626e-16,0
XBFSDEKOTLYPJU-SXZUIPJJSA-N,General Assays and Safety,1,EC50,1,1,1,-0.16968903329946,-0.16968903329946,-0.1696890332994604,3.885780586188048e-16,0
XBFSDEKOTLYPJU-SXZUIPJJSA-N,Infectious Diseases,1,IC50,2,2,2,-1.30102650296737,-1.30102650296737,-1.3010265029673747,4.6629367034256575e-15,0
XCHYGHACCAXWJR-NRFANRHFSA-N,General Assays and Safety,1,IC50,1,1,1,0.955702900031043,0.955702900031043,0.9557029000310431,-1.1102230246251565e-16,0
XCRBPIBUMBLGCZ-FZKQIMNGSA-N,General Assays and Safety,1,IC50,3,1,3,4.0058210241078704,4.0058210241078704,4.005821024107866,4.440892098500626e-15,0
XCRBPIBUMBLGCZ-FZKQIMNGSA-N,Phenotypic: Cancer and Cells,1,IC50,5,5,5,1.42379678899366,1.42379678899366,1.4237967889936622,-2.220446049250313e-15,0
XCRBPIBUMBLGCZ-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,4,4,4,0.465785585791359,0.465785585791359,0.4657855857913587,2.7755575615628914e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,General Assays and Safety,1,IC50,2,2,2,0.12190892686051,0.12190892686051,0.12190892686050965,3.469446951953614e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Infectious Diseases,2,IC50;Ki,2,2,2,-0.1025873282383946,-0.1025873282383946,-0.10258732823839478,1.8041124150158794e-16,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Inflammation and Proteolysis,2,IC50;Ki,6,6,6,-0.20537845137461946,-0.20537845137461946,0.19919820652410383,-0.4045766578987233,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Neuroscience Targets,2,IC50;Ki,4,4,4,0.7508370721867654,0.7508370721867654,0.7508370721867654,0,0
XCYSQFHYFNWYFP-CEMXSPGASA-N,Phenotypic: Cancer and Cells,2,EC50;IC50,6,6,6,0.344612836332933,0.344612836332933,0.344612836332933,0,0
XCYSQFHYFNWYFP-VIZOYTHASA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,0.176574656522739,0.176574656522739,0.17657465652273863,3.608224830031759e-16,0
XDBDADAPEFSDHG-UHFFFAOYSA-N,Phenotypic: Cancer and Cells,1,IC50,1,1,1,1.02613176124931,1.02613176124931,1.0261317612493104,-4.440892098500626e-16,0
XDKYBPGIBVMHHB-KPKJPENVSA-N,Infectious Diseases,3,EC50;IC50;Ki,5,5,5,-0.4572692222883266,-1.1032288028508,0.2513622335296163,-0.708631455817943,-0.6459595805624734
XDKYBPGIBVMHHB-KPKJPENVSA-N,Metabolic Enzymes,1,IC50,1,1,1,0.865154826238401,0.865154826238401,0.8651548262384006,4.440892098500626e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.386342732433078,0.386342732433078,0.3863427324330779,1.1102230246251565e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,General Assays and Safety,1,IC50,1,1,1,0.528116247123077,0.528116247123077,0.5281162471230775,-4.440892098500626e-16,0
XDRMVDDOBVPELW-CYFREDJKSA-N,Phenotypic: Cancer and Cells,1,IC50,4,2,4,0.59231536734638,0.59231536734638,0.5923153673463804,-3.3306690738754696e-16,0
XECJBJHITROSPL-UCKKVMSCSA-N,General Assays and Safety,1,IC50,1,1,1,-0.0134935132270125,-0.0134935132270125,-0.013493513227012529,2.949029909160572e-17,0
XECJBJHITROSPL-WSONZKGWSA-N,General Assays and Safety,1,IC50,1,1,1,0.0150122636335179,0.0150122636335179,0.015012263633517922,-2.2551405187698492e-17,0
XERSCIKBWOLVNC-CYFREDJKSA-N,Cell Signaling and Survival,1,IC50,1,1,1,0.0283891803027545,0.0283891803027545,0.028389180302754495,3.469446951953614e-18,0
XERSCIKBWOLVNC-CYFREDJKSA-N,General Assays and Safety,1,IC50,1,1,1,0.827426904158653,0.827426904158653,0.8274269041586535,-4.440892098500626e-16,0
XERSCIKBWOLVNC-CYFREDJKSA-N,Phenotypic: Cancer and Cells,1,IC50,3,2,3,-0.0312956988890806,-0.0312956988890806,-0.03129569888908061,1.3877787807814457e-17,0
XEVCTBKORYCFCZ-UXBLZVDNSA-N,Neuroscience Targets,1,IC50,1,1,1,-1.44850816960888,-1.44850816960888,-1.4485081696088797,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,General Assays and Safety,1,IC50,1,1,1,-1.11096592235746,-1.11096592235746,-1.110965922357459,-8.881784197001252e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-0.78431710844562,-0.78431710844562,-0.7843171084456197,-2.220446049250313e-16,0
XFZJEEAOWLFHDH-AVFWISQGSA-N,Metabolic Enzymes,1,IC50,1,1,1,-0.574185974922324,-0.574185974922324,-0.574185974922324,0,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,General Assays and Safety,1,IC50,3,2,3,-0.237976506003696,-0.237976506003696,-0.2379765060036955,-4.996003610813204e-16,0
XFZJEEAOWLFHDH-NFJBMHMQSA-N,Inflammation and Proteolysis,1,IC50,1,1,1,-1.00665529168045,-1.00665529168045,-1.0066552916804479,-2.220446049250313e-15,0
